Date,Open,High,Low,Close,Adj Close,Volume
2023-03-16,8.083800,8.083800,8.083800,8.083800,8.083800,0
2023-03-17,8.038500,8.038500,8.038500,8.038500,8.038500,0
2023-03-20,8.063100,8.063100,8.063100,8.063100,8.063100,0
2023-03-21,8.142800,8.142800,8.142800,8.142800,8.142800,0
2023-03-22,8.105000,8.105000,8.105000,8.105000,8.105000,0
2023-03-23,8.107100,8.107100,8.107100,8.107100,8.107100,0
2023-03-24,8.124600,8.124600,8.124600,8.124600,8.124600,0
2023-03-27,8.108100,8.108100,8.108100,8.108100,8.108100,0
2023-03-28,8.096800,8.096800,8.096800,8.096800,8.096800,0
2023-03-29,8.153100,8.153100,8.153100,8.153100,8.153100,0
2023-03-30,8.183400,8.183400,8.183400,8.183400,8.183400,0
2023-03-31,8.243800,8.243800,8.243800,8.243800,8.243800,0
2023-04-03,8.249600,8.249600,8.249600,8.249600,8.249600,0
2023-04-04,8.245000,8.245000,8.245000,8.245000,8.245000,0
2023-04-05,8.223100,8.223100,8.223100,8.223100,8.223100,0
2023-04-06,8.242600,8.242600,8.242600,8.242600,8.242600,0
2023-04-10,8.254000,8.254000,8.254000,8.254000,8.254000,0
2023-04-11,8.264200,8.264200,8.264200,8.264200,8.264200,0
2023-04-12,8.251900,8.251900,8.251900,8.251900,8.251900,0
2023-04-13,8.276200,8.276200,8.276200,8.276200,8.276200,0
2023-04-14,8.265800,8.265800,8.265800,8.265800,8.265800,0
2023-04-17,8.282900,8.282900,8.282900,8.282900,8.282900,0
2023-04-18,8.295300,8.295300,8.295300,8.295300,8.295300,0
2023-04-19,8.303500,8.303500,8.303500,8.303500,8.303500,0
2023-04-20,8.302100,8.302100,8.302100,8.302100,8.302100,0
2023-04-21,8.337400,8.337400,8.337400,8.337400,8.337400,0
2023-04-24,8.347300,8.347300,8.347300,8.347300,8.347300,0
2023-04-25,8.296100,8.296100,8.296100,8.296100,8.296100,0
2023-04-26,8.273300,8.273300,8.273300,8.273300,8.273300,0
2023-04-27,8.333300,8.333300,8.333300,8.333300,8.333300,0
2023-04-28,8.362800,8.362800,8.362800,8.362800,8.362800,0
2023-05-01,8.346200,8.346200,8.346200,8.346200,8.346200,0
2023-05-02,8.325200,8.325200,8.325200,8.325200,8.325200,0
2023-05-03,8.311400,8.311400,8.311400,8.311400,8.311400,0
2023-05-04,8.239100,8.239100,8.239100,8.239100,8.239100,0
2023-05-05,8.267300,8.267300,8.267300,8.267300,8.267300,0
2023-05-08,8.262800,8.262800,8.262800,8.262800,8.262800,0
2023-05-09,8.251000,8.251000,8.251000,8.251000,8.251000,0
2023-05-10,8.262000,8.262000,8.262000,8.262000,8.262000,0
2023-05-11,8.290600,8.290600,8.290600,8.290600,8.290600,0
2023-05-12,8.297800,8.297800,8.297800,8.297800,8.297800,0
2023-05-15,8.297600,8.297600,8.297600,8.297600,8.297600,0
2023-05-16,8.237800,8.237800,8.237800,8.237800,8.237800,0
2023-05-17,8.262400,8.262400,8.262400,8.262400,8.262400,0
2023-05-18,8.295600,8.295600,8.295600,8.295600,8.295600,0
2023-05-19,8.307700,8.307700,8.307700,8.307700,8.307700,0
2023-05-23,8.223100,8.223100,8.223100,8.223100,8.223100,0
2023-05-24,8.192700,8.192700,8.192700,8.192700,8.192700,0
2023-05-25,8.207300,8.207300,8.207300,8.207300,8.207300,0
2023-05-26,8.263600,8.263600,8.263600,8.263600,8.263600,0
2023-05-29,8.261400,8.261400,8.261400,8.261400,8.261400,0
2023-05-30,8.231700,8.231700,8.231700,8.231700,8.231700,0
2023-05-31,8.184700,8.184700,8.184700,8.184700,8.184700,0
2023-06-01,8.201800,8.201800,8.201800,8.201800,8.201800,0
2023-06-02,8.276900,8.276900,8.276900,8.276900,8.276900,0
2023-06-05,8.261300,8.261300,8.261300,8.261300,8.261300,0
2023-06-06,8.275200,8.275200,8.275200,8.275200,8.275200,0
2023-06-07,8.226200,8.226200,8.226200,8.226200,8.226200,0
2023-06-08,8.246300,8.246300,8.246300,8.246300,8.246300,0
2023-06-09,8.244000,8.244000,8.244000,8.244000,8.244000,0
2023-06-12,8.287700,8.287700,8.287700,8.287700,8.287700,0
2023-06-13,8.301600,8.301600,8.301600,8.301600,8.301600,0
2023-06-14,8.322500,8.322500,8.322500,8.322500,8.322500,0
2023-06-15,8.347100,8.347100,8.347100,8.347100,8.347100,0
2023-06-16,8.324100,8.324100,8.324100,8.324100,8.324100,0
2023-06-19,8.308500,8.308500,8.308500,8.308500,8.308500,0
2023-06-20,8.279800,8.279800,8.279800,8.279800,8.279800,0
2023-06-21,8.237200,8.237200,8.237200,8.237200,8.237200,0
2023-06-22,8.212700,8.212700,8.212700,8.212700,8.212700,0
2023-06-23,8.179800,8.179800,8.179800,8.179800,8.179800,0
2023-06-26,8.178100,8.178100,8.178100,8.178100,8.178100,0
2023-06-27,8.244400,8.244400,8.244400,8.244400,8.244400,0
2023-06-28,8.280700,8.280700,8.280700,8.280700,8.280700,0
2023-06-29,8.287000,8.287000,8.287000,8.287000,8.287000,0
2023-06-30,8.370000,8.370000,8.370000,8.370000,8.370000,0
2023-07-04,8.360200,8.360200,8.360200,8.360200,8.360200,0
2023-07-05,8.343700,8.343700,8.343700,8.343700,8.343700,0
2023-07-06,8.291300,8.291300,8.291300,8.291300,8.291300,0
2023-07-07,8.256100,8.256100,8.256100,8.256100,8.256100,0
2023-07-10,8.275600,8.275600,8.275600,8.275600,8.275600,0
2023-07-11,8.295400,8.295400,8.295400,8.295400,8.295400,0
2023-07-12,8.355700,8.355700,8.355700,8.355700,8.355700,0
2023-07-13,8.402900,8.402900,8.402900,8.402900,8.402900,0
2023-07-14,8.430900,8.430900,8.430900,8.430900,8.430900,0
2023-07-17,8.425900,8.425900,8.425900,8.425900,8.425900,0
2023-07-18,8.454000,8.454000,8.454000,8.454000,8.454000,0
2023-07-19,8.471800,8.471800,8.471800,8.471800,8.471800,0
2023-07-20,8.430400,8.430400,8.430400,8.430400,8.430400,0
2023-07-21,8.462600,8.462600,8.462600,8.462600,8.462600,0
2023-07-24,8.452700,8.452700,8.452700,8.452700,8.452700,0
2023-07-25,8.465800,8.465800,8.465800,8.465800,8.465800,0
2023-07-26,8.473400,8.473400,8.473400,8.473400,8.473400,0
2023-07-27,8.429300,8.429300,8.429300,8.429300,8.429300,0
2023-07-28,8.491000,8.491000,8.491000,8.491000,8.491000,0
2023-07-31,8.489000,8.489000,8.489000,8.489000,8.489000,0
2023-08-01,8.485600,8.485600,8.485600,8.485600,8.485600,0
2023-08-02,8.407400,8.407400,8.407400,8.407400,8.407400,0
2023-08-03,8.377700,8.377700,8.377700,8.377700,8.377700,0
2023-08-04,8.399100,8.399100,8.399100,8.399100,8.399100,0
2023-08-08,8.423100,8.423100,8.423100,8.423100,8.423100,0
2023-08-09,8.418800,8.418800,8.418800,8.418800,8.418800,0
2023-08-10,8.425600,8.425600,8.425600,8.425600,8.425600,0
2023-08-11,8.409300,8.409300,8.409300,8.409300,8.409300,0
2023-08-14,8.412300,8.412300,8.412300,8.412300,8.412300,0
2023-08-15,8.335100,8.335100,8.335100,8.335100,8.335100,0
2023-08-16,8.308200,8.308200,8.308200,8.308200,8.308200,0
2023-08-17,8.270500,8.270500,8.270500,8.270500,8.270500,0
2023-08-18,8.273500,8.273500,8.273500,8.273500,8.273500,0
2023-08-21,8.281300,8.281300,8.281300,8.281300,8.281300,0
2023-08-22,8.268400,8.268400,8.268400,8.268400,8.268400,0
2023-08-23,8.344500,8.344500,8.344500,8.344500,8.344500,0
2023-08-24,8.293900,8.293900,8.293900,8.293900,8.293900,0
2023-08-25,8.333600,8.333600,8.333600,8.333600,8.333600,0
2023-08-28,8.384000,8.384000,8.384000,8.384000,8.384000,0
2023-08-29,8.464600,8.464600,8.464600,8.464600,8.464600,0
2023-08-30,8.467100,8.467100,8.467100,8.467100,8.467100,0
2023-08-31,8.439300,8.439300,8.439300,8.439300,8.439300,0
2023-09-01,8.503100,8.503100,8.503100,8.503100,8.503100,0
2023-09-05,8.463500,8.463500,8.463500,8.463500,8.463500,0
2023-09-06,8.422000,8.422000,8.422000,8.422000,8.422000,0
2023-09-07,8.416400,8.416400,8.416400,8.416400,8.416400,0
2023-09-08,8.401500,8.401500,8.401500,8.401500,8.401500,0
2023-09-11,8.419000,8.419000,8.419000,8.419000,8.419000,0
2023-09-12,8.392800,8.392800,8.392800,8.392800,8.392800,0
2023-09-13,8.394000,8.394000,8.394000,8.394000,8.394000,0
2023-09-14,8.446900,8.446900,8.446900,8.446900,8.446900,0
2023-09-15,8.410100,8.410100,8.410100,8.410100,8.410100,0
2023-09-18,8.382000,8.382000,8.382000,8.382000,8.382000,0
2023-09-19,8.327900,8.327900,8.327900,8.327900,8.327900,0
2023-09-20,8.307900,8.307900,8.307900,8.307900,8.307900,0
2023-09-21,8.195100,8.195100,8.195100,8.195100,8.195100,0
2023-09-22,8.196800,8.196800,8.196800,8.196800,8.196800,0
2023-09-25,8.183300,8.183300,8.183300,8.183300,8.183300,0
2023-09-26,8.117500,8.117500,8.117500,8.117500,8.117500,0
2023-09-27,8.095700,8.095700,8.095700,8.095700,8.095700,0
2023-09-28,8.137200,8.137200,8.137200,8.137200,8.137200,0
2023-09-29,8.154900,8.154900,8.154900,8.154900,8.154900,0
2023-10-02,8.133600,8.133600,8.133600,8.133600,8.133600,0
2023-10-03,8.052600,8.052600,8.052600,8.052600,8.052600,0
2023-10-04,8.101500,8.101500,8.101500,8.101500,8.101500,0
2023-10-05,8.102800,8.102800,8.102800,8.102800,8.102800,0
2023-10-06,8.146500,8.146500,8.146500,8.146500,8.146500,0
2023-10-10,8.206700,8.206700,8.206700,8.206700,8.206700,0
2023-10-11,8.256800,8.256800,8.256800,8.256800,8.256800,0
2023-10-12,8.228000,8.228000,8.228000,8.228000,8.228000,0
2023-10-13,8.189200,8.189200,8.189200,8.189200,8.189200,0
2023-10-16,8.225600,8.225600,8.225600,8.225600,8.225600,0
2023-10-17,8.237000,8.237000,8.237000,8.237000,8.237000,0
2023-10-18,8.167000,8.167000,8.167000,8.167000,8.167000,0
2023-10-19,8.112200,8.112200,8.112200,8.112200,8.112200,0
2023-10-20,8.047800,8.047800,8.047800,8.047800,8.047800,0
2023-10-23,8.039000,8.039000,8.039000,8.039000,8.039000,0
2023-10-24,8.077800,8.077800,8.077800,8.077800,8.077800,0
2023-10-25,8.035800,8.035800,8.035800,8.035800,8.035800,0
2023-10-26,8.014300,8.014300,8.014300,8.014300,8.014300,0
2023-10-27,7.997400,7.997400,7.997400,7.997400,7.997400,0
2023-10-30,8.046100,8.046100,8.046100,8.046100,8.046100,0
2023-10-31,8.084500,8.084500,8.084500,8.084500,8.084500,0
2023-11-01,8.146500,8.146500,8.146500,8.146500,8.146500,0
2023-11-02,8.246200,8.246200,8.246200,8.246200,8.246200,0
2023-11-03,8.306700,8.306700,8.306700,8.306700,8.306700,0
2023-11-06,8.309900,8.309900,8.309900,8.309900,8.309900,0
2023-11-07,8.330300,8.330300,8.330300,8.330300,8.330300,0
2023-11-08,8.340300,8.340300,8.340300,8.340300,8.340300,0
2023-11-09,8.300000,8.300000,8.300000,8.300000,8.300000,0
2023-11-10,8.365500,8.365500,8.365500,8.365500,8.365500,0
2023-11-13,8.370900,8.370900,8.370900,8.370900,8.370900,0
2023-11-14,8.483900,8.483900,8.483900,8.483900,8.483900,0
2023-11-15,8.480200,8.480200,8.480200,8.480200,8.480200,0
2023-11-16,8.513100,8.513100,8.513100,8.513100,8.513100,0
2023-11-17,8.522800,8.522800,8.522800,8.522800,8.522800,0
2023-11-20,8.576100,8.576100,8.576100,8.576100,8.576100,0
2023-11-21,8.539200,8.539200,8.539200,8.539200,8.539200,0
2023-11-22,8.558900,8.558900,8.558900,8.558900,8.558900,0
2023-11-23,8.564300,8.564300,8.564300,8.564300,8.564300,0
2023-11-24,8.542300,8.542300,8.542300,8.542300,8.542300,0
2023-11-27,8.527000,8.527000,8.527000,8.527000,8.527000,0
2023-11-28,8.519200,8.519200,8.519200,8.519200,8.519200,0
2023-11-29,8.543000,8.543000,8.543000,8.543000,8.543000,0
2023-11-30,8.554300,8.554300,8.554300,8.554300,8.554300,0
2023-12-01,8.596700,8.596700,8.596700,8.596700,8.596700,0
2023-12-04,8.581500,8.581500,8.581500,8.581500,8.581500,0
2023-12-05,8.591600,8.591600,8.591600,8.591600,8.591600,0
2023-12-06,8.581000,8.581000,8.581000,8.581000,8.581000,0
2023-12-07,8.612800,8.612800,8.612800,8.612800,8.612800,0
2023-12-08,8.619700,8.619700,8.619700,8.619700,8.619700,0
2023-12-11,8.633800,8.633800,8.633800,8.633800,8.633800,0
2023-12-12,8.658700,8.658700,8.658700,8.658700,8.658700,0
2023-12-13,8.737200,8.737200,8.737200,8.737200,8.737200,0
2023-12-14,8.751400,8.751400,8.751400,8.751400,8.751400,0
2023-12-15,8.705000,8.705000,8.705000,8.705000,8.705000,0
2023-12-18,8.731600,8.731600,8.731600,8.731600,8.731600,0
2023-12-19,8.765000,8.765000,8.765000,8.765000,8.765000,0
2023-12-20,8.695800,8.695800,8.695800,8.695800,8.695800,0
2023-12-21,8.731800,8.731800,8.731800,8.731800,8.731800,0
2023-12-22,8.678200,8.678200,8.678200,8.678200,8.678200,0
2023-12-27,8.719400,8.719400,8.719400,8.719400,8.719400,0
2023-12-28,8.719300,8.719300,8.719300,8.719300,8.719300,0
2023-12-29,8.726400,8.726400,8.726400,8.726400,8.726400,0
2024-01-02,8.701700,8.701700,8.701700,8.701700,8.701700,0
2024-01-03,8.666600,8.666600,8.666600,8.666600,8.666600,0
2024-01-04,8.654200,8.654200,8.654200,8.654200,8.654200,0
2024-01-05,8.661700,8.661700,8.661700,8.661700,8.661700,0
2024-01-08,8.733100,8.733100,8.733100,8.733100,8.733100,0
2024-01-09,8.719700,8.719700,8.719700,8.719700,8.719700,0
2024-01-10,8.735800,8.735800,8.735800,8.735800,8.735800,0
2024-01-11,8.741200,8.741200,8.741200,8.741200,8.741200,0
2024-01-12,8.759700,8.759700,8.759700,8.759700,8.759700,0
2024-01-15,8.773700,8.773700,8.773700,8.773700,8.773700,0
2024-01-16,8.737700,8.737700,8.737700,8.737700,8.737700,0
2024-01-17,8.678500,8.678500,8.678500,8.678500,8.678500,0
2024-01-18,8.721900,8.721900,8.721900,8.721900,8.721900,0
2024-01-19,8.756700,8.756700,8.756700,8.756700,8.756700,0
2024-01-22,8.794100,8.794100,8.794100,8.794100,8.794100,0
2024-01-23,8.806100,8.806100,8.806100,8.806100,8.806100,0
2024-01-24,8.835500,8.835500,8.835500,8.835500,8.835500,0
2024-01-25,8.849000,8.849000,8.849000,8.849000,8.849000,0
2024-01-26,8.839100,8.839100,8.839100,8.839100,8.839100,0
2024-01-29,8.875000,8.875000,8.875000,8.875000,8.875000,0
2024-01-30,8.871900,8.871900,8.871900,8.871900,8.871900,0
2024-01-31,8.818900,8.818900,8.818900,8.818900,8.818900,0
2024-02-01,8.881800,8.881800,8.881800,8.881800,8.881800,0
2024-02-02,8.915000,8.915000,8.915000,8.915000,8.915000,0
2024-02-05,8.895600,8.895600,8.895600,8.895600,8.895600,0
2024-02-06,8.915400,8.915400,8.915400,8.915400,8.915400,0
2024-02-07,8.938300,8.938300,8.938300,8.938300,8.938300,0
2024-02-08,8.931400,8.931400,8.931400,8.931400,8.931400,0
2024-02-09,8.970100,8.970100,8.970100,8.970100,8.970100,0
2024-02-12,8.975400,8.975400,8.975400,8.975400,8.975400,0
2024-02-13,8.897000,8.897000,8.897000,8.897000,8.897000,0
2024-02-14,8.978800,8.978800,8.978800,8.978800,8.978800,0
2024-02-15,9.017900,9.017900,9.017900,9.017900,9.017900,0
2024-02-16,9.013100,9.013100,9.013100,9.013100,9.013100,0
2024-02-20,9.017300,9.017300,9.017300,9.017300,9.017300,0
2024-02-21,9.014100,9.014100,9.014100,9.014100,9.014100,0
2024-02-22,9.113600,9.113600,9.113600,9.113600,9.113600,0
2024-02-23,9.141400,9.141400,9.141400,9.141400,9.141400,0
2024-02-26,9.123600,9.123600,9.123600,9.123600,9.123600,0
2024-02-27,9.139500,9.139500,9.139500,9.139500,9.139500,0
2024-02-28,9.135200,9.135200,9.135200,9.135200,9.135200,0
2024-02-29,9.160900,9.160900,9.160900,9.160900,9.160900,0
2024-03-01,9.229500,9.229500,9.229500,9.229500,9.229500,0
2024-03-04,9.235200,9.235200,9.235200,9.235200,9.235200,0
2024-03-05,9.197700,9.197700,9.197700,9.197700,9.197700,0
2024-03-06,9.219400,9.219400,9.219400,9.219400,9.219400,0
2024-03-07,9.270600,9.270600,9.270600,9.270600,9.270600,0
2024-03-08,9.248900,9.248900,9.248900,9.248900,9.248900,0
2024-03-11,9.231200,9.231200,9.231200,9.231200,9.231200,0
2024-03-12,9.295400,9.295400,9.295400,9.295400,9.295400,0
2024-03-13,9.288400,9.288400,9.288400,9.288400,9.288400,0
2024-03-14,9.267600,9.267600,9.267600,9.267600,9.267600,0
2024-03-15,9.246700,9.246700,9.246700,9.246700,9.246700,0
2024-03-18,9.254800,9.254800,9.254800,9.254800,9.254800,0
2024-03-19,9.300700,9.300700,9.300700,9.300700,9.300700,0
2024-03-20,9.334000,9.334000,9.334000,9.334000,9.334000,0
2024-03-21,9.378600,9.378600,9.378600,9.378600,9.378600,0
2024-03-22,9.387700,9.387700,9.387700,9.387700,9.387700,0
2024-03-25,9.353600,9.353600,9.353600,9.353600,9.353600,0
2024-03-26,9.348800,9.348800,9.348800,9.348800,9.348800,0
2024-03-27,9.405400,9.405400,9.405400,9.405400,9.405400,0
2024-03-28,9.401400,9.401400,9.401400,9.401400,9.401400,0
2024-04-01,9.382500,9.382500,9.382500,9.382500,9.382500,0
2024-04-02,9.334000,9.334000,9.334000,9.334000,9.334000,0
2024-04-03,9.334800,9.334800,9.334800,9.334800,9.334800,0
2024-04-04,9.284200,9.284200,9.284200,9.284200,9.284200,0
2024-04-05,9.360400,9.360400,9.360400,9.360400,9.360400,0
2024-04-08,9.358700,9.358700,9.358700,9.358700,9.358700,0
2024-04-09,9.371400,9.371400,9.371400,9.371400,9.371400,0
2024-04-10,9.327700,9.327700,9.327700,9.327700,9.327700,0
2024-04-11,9.348800,9.348800,9.348800,9.348800,9.348800,0
2024-04-12,9.279500,9.279500,9.279500,9.279500,9.279500,0
2024-04-15,9.206800,9.206800,9.206800,9.206800,9.206800,0
2024-04-16,9.187000,9.187000,9.187000,9.187000,9.187000,0
2024-04-17,9.145200,9.145200,9.145200,9.145200,9.145200,0
2024-04-18,9.128800,9.128800,9.128800,9.128800,9.128800,0
2024-04-19,9.102400,9.102400,9.102400,9.102400,9.102400,0
2024-04-22,9.146000,9.146000,9.146000,9.146000,9.146000,0
2024-04-23,9.205600,9.205600,9.205600,9.205600,9.205600,0
2024-04-24,9.210900,9.210900,9.210900,9.210900,9.210900,0
2024-04-25,9.168700,9.168700,9.168700,9.168700,9.168700,0
2024-04-26,9.223000,9.223000,9.223000,9.223000,9.223000,0
2024-04-29,9.245900,9.245900,9.245900,9.245900,9.245900,0
2024-04-30,9.184200,9.184200,9.184200,9.184200,9.184200,0
2024-05-01,9.172400,9.172400,9.172400,9.172400,9.172400,0
2024-05-02,9.214000,9.214000,9.214000,9.214000,9.214000,0
2024-05-03,9.287900,9.287900,9.287900,9.287900,9.287900,0
2024-05-06,9.358300,9.358300,9.358300,9.358300,9.358300,0
2024-05-07,9.392000,9.392000,9.392000,9.392000,9.392000,0
2024-05-08,9.395900,9.395900,9.395900,9.395900,9.395900,0
2024-05-09,9.411500,9.411500,9.411500,9.411500,9.411500,0
2024-05-10,9.414000,9.414000,9.414000,9.414000,9.414000,0
2024-05-13,9.414700,9.414700,9.414700,9.414700,9.414700,0
2024-05-14,9.432800,9.432800,9.432800,9.432800,9.432800,0
2024-05-15,9.491200,9.491200,9.491200,9.491200,9.491200,0
2024-05-16,9.483600,9.483600,9.483600,9.483600,9.483600,0
2024-05-17,9.493300,9.493300,9.493300,9.493300,9.493300,0
2024-05-21,9.514600,9.514600,9.514600,9.514600,9.514600,0
2024-05-22,9.499100,9.499100,9.499100,9.499100,9.499100,0
2024-05-23,9.466900,9.466900,9.466900,9.466900,9.466900,0
2024-05-24,9.480700,9.480700,9.480700,9.480700,9.480700,0
2024-05-27,9.490000,9.490000,9.490000,9.490000,9.490000,0
2024-05-28,9.444700,9.444700,9.444700,9.444700,9.444700,0
2024-05-29,9.376200,9.376200,9.376200,9.376200,9.376200,0
2024-05-30,9.370000,9.370000,9.370000,9.370000,9.370000,0
2024-05-31,9.402000,9.402000,9.402000,9.402000,9.402000,0
2024-06-03,9.416100,9.416100,9.416100,9.416100,9.416100,0
2024-06-04,9.421300,9.421300,9.421300,9.421300,9.421300,0
2024-06-05,9.512100,9.512100,9.512100,9.512100,9.512100,0
2024-06-06,9.512200,9.512200,9.512200,9.512200,9.512200,0
2024-06-07,9.496600,9.496600,9.496600,9.496600,9.496600,0
2024-06-10,9.518600,9.518600,9.518600,9.518600,9.518600,0
2024-06-11,9.490100,9.490100,9.490100,9.490100,9.490100,0
2024-06-12,9.544000,9.544000,9.544000,9.544000,9.544000,0
2024-06-13,9.520000,9.520000,9.520000,9.520000,9.520000,0
2024-06-14,9.496900,9.496900,9.496900,9.496900,9.496900,0
2024-06-17,9.529100,9.529100,9.529100,9.529100,9.529100,0
2024-06-18,9.552600,9.552600,9.552600,9.552600,9.552600,0
2024-06-19,9.542000,9.542000,9.542000,9.542000,9.542000,0
2024-06-20,9.522500,9.522500,9.522500,9.522500,9.522500,0
2024-06-21,9.517100,9.517100,9.517100,9.517100,9.517100,0
2024-06-24,9.527800,9.527800,9.527800,9.527800,9.527800,0
2024-06-25,9.529100,9.529100,9.529100,9.529100,9.529100,0
2024-06-26,9.529600,9.529600,9.529600,9.529600,9.529600,0
2024-06-27,9.542500,9.542500,9.542500,9.542500,9.542500,0
2024-06-28,9.515600,9.515600,9.515600,9.515600,9.515600,0
2024-07-02,9.537600,9.537600,9.537600,9.537600,9.537600,0
2024-07-03,9.582200,9.582200,9.582200,9.582200,9.582200,0
2024-07-04,9.584800,9.584800,9.584800,9.584800,9.584800,0
2024-07-05,9.607400,9.607400,9.607400,9.607400,9.607400,0
2024-07-08,9.614900,9.614900,9.614900,9.614900,9.614900,0
2024-07-09,9.598800,9.598800,9.598800,9.598800,9.598800,0
2024-07-10,9.675800,9.675800,9.675800,9.675800,9.675800,0
2024-07-11,9.695200,9.695200,9.695200,9.695200,9.695200,0
2024-07-12,9.745000,9.745000,9.745000,9.745000,9.745000,0
2024-07-15,9.755800,9.755800,9.755800,9.755800,9.755800,0
2024-07-16,9.824400,9.824400,9.824400,9.824400,9.824400,0
2024-07-17,9.754700,9.754700,9.754700,9.754700,9.754700,0
2024-07-18,9.704100,9.704100,9.704100,9.704100,9.704100,0
2024-07-19,9.667100,9.667100,9.667100,9.667100,9.667100,0
2024-07-22,9.748700,9.748700,9.748700,9.748700,9.748700,0
2024-07-23,9.739600,9.739600,9.739600,9.739600,9.739600,0
2024-07-24,9.631600,9.631600,9.631600,9.631600,9.631600,0
2024-07-25,9.613200,9.613200,9.613200,9.613200,9.613200,0
2024-07-26,9.702100,9.702100,9.702100,9.702100,9.702100,0
2024-07-29,9.708700,9.708700,9.708700,9.708700,9.708700,0
2024-07-30,9.704300,9.704300,9.704300,9.704300,9.704300,0
2024-07-31,9.798400,9.798400,9.798400,9.798400,9.798400,0
2024-08-01,9.710400,9.710400,9.710400,9.710400,9.710400,0
2024-08-02,9.568300,9.568300,9.568300,9.568300,9.568300,0
2024-08-06,9.398900,9.398900,9.398900,9.398900,9.398900,0
2024-08-07,9.354700,9.354700,9.354700,9.354700,9.354700,0
2024-08-08,9.490700,9.490700,9.490700,9.490700,9.490700,0
2024-08-09,9.525400,9.525400,9.525400,9.525400,9.525400,0
2024-08-12,9.537100,9.537100,9.537100,9.537100,9.537100,0
2024-08-13,9.637300,9.637300,9.637300,9.637300,9.637300,0
2024-08-14,9.669600,9.669600,9.669600,9.669600,9.669600,0
2024-08-15,9.776800,9.776800,9.776800,9.776800,9.776800,0
2024-08-16,9.781400,9.781400,9.781400,9.781400,9.781400,0
2024-08-19,9.818500,9.818500,9.818500,9.818500,9.818500,0
2024-08-20,9.794500,9.794500,9.794500,9.794500,9.794500,0
2024-08-21,9.823900,9.823900,9.823900,9.823900,9.823900,0
2024-08-22,9.771400,9.771400,9.771400,9.771400,9.771400,0
2024-08-23,9.827800,9.827800,9.827800,9.827800,9.827800,0
2024-08-26,9.798200,9.798200,9.798200,9.798200,9.798200,0
2024-08-27,9.787300,9.787300,9.787300,9.787300,9.787300,0
2024-08-28,9.758200,9.758200,9.758200,9.758200,9.758200,0
2024-08-29,9.775300,9.775300,9.775300,9.775300,9.775300,0
2024-08-30,9.818400,9.818400,9.818400,9.818400,9.818400,0
2024-09-03,null,null,null,null,null,null
2024-09-04,null,null,null,null,null,null
